user_id,sorted_genres
A3VFK18PGSSLQG,"['business culture', 'management  leadership', 'business  money']"
A3VG71D5QYK89B,"['cooking methods', 'investing', 'home improvement & design', 'medicine', 'medical books', 'psychology  counseling', 'cookbooks, food & wine', 'crafts, hobbies & home', 'health, fitness  dieting', 'business  money']"
A3VUVI097YEERF,"['architecture', 'personal transformation', 'alternative medicine', 'self-help', 'health, fitness  dieting', 'arts  photography']"
A3VWFJHZ84VB44,"['short stories & anthologies', 'arts, music  photography', 'literary', 'literature & fiction', 'genre fiction', ""children's books"", 'science fiction & fantasy', 'contemporary', 'science fiction', 'literature  fiction', 'united states', 'science fiction  fantasy', 'romance']"
A3VWJR1WKS2REM,"['theology', 'poetry', 'world', 'christian books & bibles', 'christian living', 'history', 'christian books  bibles', 'literature & fiction']"
A42FX9L5LFUWE,"['mystery', 'science fiction & fantasy', 'mystery, thriller  suspense', 'science fiction']"
A452TOKIW2W8I,"['growing up & facts of life', 'teen & young adult', 'growing up  facts of life', ""children's books"", 'literature & fiction']"
A48CP3NOSOEQ5,"['software', 'creativity', 'nature  ecology', 'diseases  physical ailments', 'occult  paranormal', 'philosophy', 'new age & spirituality', 'engineering & transportation', 'professionals  academics', 'computers & technology', 'engineering', 'religion & spirituality', 'science  math', 'religion  spirituality', 'computers  technology', 'politics  social sciences', 'health, fitness  dieting', 'self-help', 'genre fiction', 'biographies  memoirs', 'mystery', 'mystery, thriller  suspense', 'literature & fiction', 'literature  fiction']"
A4B8OXVO654DC,"['industries', 'business & money', 'social sciences', 'new, used  rental textbooks', 'humanities']"
A4D1F2F950TWN,"['marketing & sales', 'individual sports', 'politics & government', 'sports  outdoors', 'politics & social sciences', 'business & money']"
A4EYI2L58EGKY,"['medicine', 'medical books', 'americas', 'history']"
A4GQJAX7MIEEW,"['anthologies', 'western', 'lgbt', 'romantic suspense', 'romance', 'united states', 'literature & fiction', ""women's fiction"", 'contemporary', 'genre fiction', 'thrillers  suspense', 'mystery, thriller  suspense', 'literature  fiction']"
A4GYKTBUKO3KT,"['biography  history', 'beverages  wine', 'arts & literature', 'engineering', 'history & criticism', 'engineering & transportation', 'world', 'military', 'science & math', 'short stories  anthologies', 'business culture', 'historical', 'classics', 'biological sciences', 'engineering  transportation', 'poetry', 'history', 'new, used & rental textbooks', 'cookbooks, food  wine', 'biographies  memoirs', 'arts & photography', 'biographies & memoirs', 'humanities', 'business  money', 'music', 'americas', 'literature & fiction', 'literature  fiction', 'genre fiction']"
A4JQV2YAZDQ3M,"['science, nature  how it works', 'history  criticism', 'teen  young adult', 'science fiction  fantasy', ""children's books"", 'literature  fiction']"
A4LB3F65XGA1,"['words, language & grammar', 'buddhism', 'words, language  grammar', 'cooking methods', 'religion & spirituality', 'politics & government', 'new age  spirituality', 'reference', 'politics & social sciences', 'alternative medicine', 'music', 'religion  spirituality', 'cookbooks, food  wine', 'health, fitness  dieting', 'arts  photography']"
A4WMSW5ZD30P5,"['diets  weight loss', 'contemporary', 'health, fitness  dieting', 'romance']"
A501BSMXGDT3U,"['leaders  notable people', 'politics  government', 'growing up  facts of life', 'politics  social sciences', 'biographies  memoirs', ""children's books""]"
A5EEGUOAKPK9A,"['individual sports', 'sports  outdoors', 'diets  weight loss', 'poetry', 'science fiction & fantasy', 'health, fitness  dieting', 'fantasy', 'literature & fiction']"
A5HK5QN70MXIR,"[""women's health"", 'europe', 'health, fitness & dieting', 'travel', 'literature & fiction', 'genre fiction']"
A5JP919GJC61A,"['romantic suspense', 'contemporary', 'romance']"
A5N11LWHNBEXQ,"['humor  satire', 'genre fiction', 'literature & fiction', 'literature  fiction']"
A5QW0AEFU0XEE,"['essays  correspondence', 'history  criticism', 'poetry', 'literary', 'humanities', 'new, used  rental textbooks', 'literature  fiction', 'genre fiction', 'united states', 'literature & fiction']"
A5Y2B3QI7Z85G,"['teen & young adult', ""women's fiction"", 'literature & fiction', 'genre fiction', 'literature  fiction']"
A63M7C6XOBGF1,"['religious studies', 'religion  spirituality', 'christian books & bibles', 'christian books  bibles', 'literature & fiction', 'literature  fiction']"
A6BV2J1YMHG2,"['personal transformation', 'action & adventure', 'mystery', 'self-help', 'science fiction', 'mystery, thriller & suspense', 'science fiction  fantasy', 'mystery, thriller  suspense', 'literature & fiction', 'genre fiction', 'literature  fiction']"
A6C244KVGEAH,"[""women's fiction"", 'thrillers & suspense', 'mystery, thriller & suspense', 'literature & fiction', 'genre fiction', 'literature  fiction']"
A6S4OXYF78V3V,"['south america', 'earth sciences', 'asia', 'biographies', 'individual sports', 'writing, research  publishing guides', 'travel', 'sports  outdoors', 'arts  literature', 'schools  teaching', 'education  teaching', 'europe', 'reference', 'science  math', 'biographies  memoirs', ""children's books"", 'literature & fiction']"
A6TYE3CV9FYCM,"['christian living', 'christian books & bibles', 'christian books  bibles']"
A6ZK89LPEZEQ9,"['marketing  sales', 'special diet', 'new age  spirituality', 'religion  spirituality', 'cookbooks, food  wine', 'business  money']"
A730E5XK7MLJR,"['success', 'family relationships', 'parenting  relationships', 'self-help', 'literature & fiction']"
A77L86P0AK6RH,"['new adult  college', ""women's fiction"", 'contemporary', 'romance', 'literature & fiction', 'genre fiction', 'literature  fiction']"
A7JROIOZ57STA,"['graphic design', 'politics & social sciences', 'arts & photography', 'social sciences', 'humor', 'humor  entertainment']"
A8DMT4SCTANWI,"['religious studies', 'theology', 'graphic design', 'action & adventure', 'world', 'religion & spirituality', 'new, used & rental textbooks', 'social sciences', 'americas', 'history', 'humanities', 'politics  social sciences', 'thrillers  suspense', 'arts  photography', 'literature & fiction', 'mystery, thriller  suspense', 'contemporary', 'genre fiction', 'christian books  bibles', 'literature  fiction']"
A8H6LWCX007DZ,"['short stories & anthologies', 'literary', 'teen  young adult', 'historical', 'science fiction & fantasy', 'contemporary', 'fantasy', 'romance', 'literature & fiction', 'science fiction  fantasy', 'literature  fiction']"
A8JCYAOR1R3X4,"['self-esteem', 'happiness', 'cooking by ingredient', 'self-help', 'cookbooks, food  wine']"
A8LFXWE1VZ94A,"['comics & graphic novels', 'theology', 'teen  young adult', 'christian books  bibles', 'literature  fiction']"
A8WC6OH9V5IH7,"['graphic novels', 'comics  graphic novels', 'politics  government', 'thrillers & suspense', 'politics  social sciences', 'mystery, thriller & suspense']"
A921MBGV2KUES,"['cars, trains  things that go', 'ministry  evangelism', 'churches  church leadership', 'theology', 'humanities', 'new, used & rental textbooks', 'bible study  reference', 'christian books & bibles', 'christian living', 'christian books  bibles', 'new, used  rental textbooks', ""children's books"", 'literature & fiction']"
A9AM5SBN2M5C0,"['movies', 'geography  cultures', 'humor & entertainment', 'growing up  facts of life', 'romantic suspense', 'thrillers & suspense', 'animals', 'genre fiction', 'fantasy', 'science fiction & fantasy', 'literature & fiction', 'mystery, thriller & suspense', ""children's books"", 'humor  entertainment', 'thrillers  suspense', 'science fiction  fantasy', 'teen  young adult', 'contemporary', 'literature  fiction', 'mystery, thriller  suspense', 'romance']"
A9FFJM7M2X8Q6,"['literary', 'contemporary', 'genre fiction', 'romance', 'literature  fiction']"
A9INVWKF1NXC8,"['multicultural', 'religions', 'family relationships', 'humor  satire', 'parenting  relationships', 'specific groups', 'growing up & facts of life', 'christian books  bibles', ""children's books"", 'teen  young adult', 'christian books & bibles', 'romance', 'christian living', 'literature  fiction', 'biographies  memoirs', 'contemporary', 'literature & fiction']"
A9JSV6M5Q80Y5,"['gaming', 'behavioral sciences', 'physics', 'psychology & counseling', 'psychology  counseling', 'medicine  health sciences', 'science  math', 'health, fitness & dieting', 'social sciences', 'politics  social sciences', 'new, used  rental textbooks', 'politics  government', 'science fiction  fantasy', 'science fiction & fantasy', 'health, fitness  dieting', 'genre fiction', 'literature & fiction', 'contemporary', 'literature  fiction']"
A9M2S6E9PN2F9,"['humor  satire', 'graphic design', 'arts  photography', 'literature  fiction']"
A9Q08AVMS6P0T,"['worship  devotion', 'religion  spirituality']"
A9Q3L31QWJB48,"['operating systems', 'computers & technology', 'action  adventure', 'politics & government', 'politics & social sciences', 'leaders  notable people', 'social sciences', 'politics  social sciences', 'politics  government', 'reference', 'thrillers & suspense', 'contemporary', 'christian living', 'mystery, thriller & suspense', 'biographies  memoirs', 'literature  fiction', 'thrillers  suspense', 'christian books  bibles', 'mystery, thriller  suspense', 'genre fiction']"
AALV9O83JPNAJ,"['biographies', 'writing, research  publishing guides', 'reference', ""children's books"", 'literature & fiction']"
AAQW4SR1EXLG9,"['politics  government', 'action  adventure', 'politics  social sciences', 'thrillers  suspense', 'mystery, thriller  suspense', 'literature  fiction']"
AAR8M7KXB38HS,"['politics  government', 'politics  social sciences', ""children's books""]"
AAS9Y9AQP3W8C,"['individual sports', 'sports & outdoors', 'science fiction', 'contemporary', 'science fiction  fantasy', 'literature & fiction']"
AB3TF8HCR2V6G,"['growing up  facts of life', 'science fiction', ""children's books"", 'science fiction & fantasy', 'science fiction  fantasy', 'literature  fiction']"
ABIM1NAXPQ50L,"['individual artists', 'arts & literature', 'engineering & transportation', 'engineering', 'history  criticism', 'alternative medicine', 'arts & photography', 'biographies & memoirs', 'americas', 'health, fitness  dieting', 'arts  photography', 'history']"
ABLBK2JYC6V8W,"['baseball', 'transportation', 'biographies', 'leaders  notable people', 'sports  outdoors', 'politics & government', 'engineering  transportation', 'politics  government', 'americas', 'politics & social sciences', 'politics  social sciences', 'biographies  memoirs', 'history']"
ABTEHEECP75KJ,"['investing', 'economics', 'growing up & facts of life', 'business  money', 'health, fitness  dieting', ""children's books""]"
ABV683PXNLSVI,"['self esteem & reliance', 'social & family issues', 'short stories & anthologies', 'architecture', 'europe', 'politics  government', 'teen & young adult', 'history  criticism', 'politics  social sciences', 'travel', 'arts  photography', 'historical', 'biographies  memoirs', 'literature & fiction', 'genre fiction', 'literature  fiction']"
ABXSM8FR60UWQ,"['holidays  celebrations', 'dictionaries  thesauruses', 'kitchen appliances', 'education  reference', 'growing up & facts of life', 'history & criticism', 'growing up  facts of life', ""children's books"", 'psychology  counseling', 'animals', 'activities, crafts  games', 'humor & entertainment', 'schools  teaching', 'education  teaching', 'crafts  hobbies', 'music', 'mystery', 'europe', 'new, used & rental textbooks', 'travel', 'literature & fiction', 'crafts, hobbies  home', 'humor', 'humanities', 'mystery, thriller  suspense', 'arts  photography', 'reference', 'science fiction & fantasy', 'cookbooks, food  wine', 'health, fitness  dieting', 'fantasy', 'mystery, thriller & suspense', 'united states', 'literature  fiction']"
AC1Z7WVIWCV9C,"['new age & spirituality', 'religion & spirituality', 'thrillers & suspense', 'christian living', 'mystery, thriller & suspense', 'christian books  bibles']"
AC3U8X1FILQ8V,"['guides', 'biography & history', 'job hunting & careers', 'economics', 'true crime', 'business & money', 'psychology  counseling', 'schools  teaching', 'education  teaching', 'politics & government', 'politics & social sciences', 'management  leadership', 'biographies & memoirs', 'health, fitness  dieting', 'business  money']"
AC8U63OCACRB8,"['certification', 'hardware  diy', 'graphics  design', 'computer science', 'networking  cloud computing', 'computers  technology', 'computers & technology', 'military', 'americas', 'history']"
ACAGFNQ84PTR0,"['politics & government', 'politics & social sciences', 'humanities', 'americas', 'new, used  rental textbooks', 'history', 'genre fiction', 'literature  fiction']"
ACDCU9DXGZ4H3,"[""women's health"", 'home improvement  design', 'diets  weight loss', 'activities, crafts  games', 'graphic design', 'teen  young adult', 'crafts, hobbies  home', 'health, fitness & dieting', 'relationships', 'crafts  hobbies', 'health, fitness  dieting', 'self-help', 'arts  photography', ""children's books"", 'science fiction  fantasy', 'literature  fiction', 'genre fiction']"
ACM90BRKX73OG,"['catholicism', 'world', 'christian denominations  sects', 'judaism', 'movies', 'theology', 'education', 'bible study & reference', 'bible study  reference', 'true crime', 'history', 'diseases  physical ailments', 'arts & literature', 'performing arts', 'europe', 'leaders  notable people', 'churches  church leadership', 'bibles', 'christian books  bibles', 'christian books & bibles', 'humanities', 'music', 'social sciences', 'memoirs', 'new, used & rental textbooks', 'biographies  memoirs', 'humor  entertainment', 'americas', 'christian living', 'writing, research  publishing guides', 'travel', 'arts  photography', 'military', 'religion & spirituality', 'politics  social sciences', 'new, used  rental textbooks', 'literary', 'arts  literature', 'graphic novels', 'arts & photography', 'comics  graphic novels', 'biographies & memoirs', 'humor', 'politics  government', 'historical', 'reference', 'religion  spirituality', 'health, fitness  dieting', 'genre fiction', 'literature & fiction', 'literature  fiction']"
ACMPUA2OB4H6Q,"['mythology & folk tales', 'parenting', 'short stories & anthologies', 'parenting & relationships', 'europe', 'teen & young adult', 'travel', 'humor', 'humor  entertainment', 'science fiction & fantasy', 'literature & fiction', 'fantasy', 'science fiction  fantasy', 'genre fiction', 'united states', ""children's books"", 'literature  fiction']"
ACXAVE1GVJPWO,"['historical', 'biographies  memoirs', 'literature & fiction', 'contemporary', 'genre fiction']"
AD0L24MBRF9NC,"['time travel', 'paranormal', 'historical', 'true crime', 'romance', 'science fiction', 'romantic suspense', 'erotica', 'humanities', 'science fiction & fantasy', 'united states', 'thrillers & suspense', 'new, used  rental textbooks', 'fantasy', 'mystery, thriller & suspense', 'biographies  memoirs', 'mystery, thriller  suspense', 'mystery', 'thrillers  suspense', 'science fiction  fantasy', 'literature  fiction']"
AD2I6YJLLE8O1,"['dictionaries  thesauruses', 'bible study  reference', 'arts & photography', 'music', 'reference', 'americas', 'history', 'christian books  bibles']"
AD4X922CVV76W,"['business', 'networking & cloud computing', 'law', 'marketing  sales', 'computers & technology', 'leaders  notable people', 'fantasy', 'business  money', 'biographies  memoirs', 'science fiction  fantasy']"
AD5HV4YQVU099,"['lgbt', 'dramas  plays', 'romantic comedy', 'new adult  college', 'erotica', ""women's fiction"", 'thrillers & suspense', 'mystery, thriller & suspense', 'romance', 'united states', 'literature  fiction', 'contemporary', 'mystery', 'mystery, thriller  suspense', 'literature & fiction', 'genre fiction']"
ADBWB58T7JAUI,"['growing up & facts of life', 'growing up  facts of life', 'teen  young adult', ""children's books"", 'united states', 'contemporary', 'literature  fiction', 'genre fiction']"
ADM850YV6T395,"['philosophy', 'arts  literature', 'politics  social sciences', 'biographies  memoirs', 'contemporary', 'romance']"
ADXW52NV8GHHL,"['personal transformation', 'psychology  counseling', 'new, used & rental textbooks', 'humanities', 'health, fitness  dieting', 'self-help']"
ADZKMFTUGFSRE,"['australia  oceania', 'social sciences', 'politics  social sciences', 'history']"
AE0SC5AT4YK75,"['philosophy', 'religion  spirituality', 'new age  spirituality', 'politics  social sciences']"
AE5ONEYNTVCCK,"['politics & government', 'politics & social sciences', 'united states', 'literature  fiction']"
AE9GFLD4RAMGN,"['water sports', 'diets & weight loss', 'diets  weight loss', 'health, fitness & dieting', 'biological sciences', 'home improvement  design', 'sports  outdoors', 'history  criticism', 'alternative medicine', 'science  math', 'americas', 'health, fitness  dieting', 'crafts, hobbies  home', 'arts  photography', 'history', 'literature & fiction', 'genre fiction']"
AECKIHAC31AOD,"['photography  video', 'arts  photography', 'science fiction', 'thrillers  suspense', 'science fiction  fantasy', 'mystery, thriller  suspense']"
AEFVZL02M6ULT,"['medicine', 'medical books', 'humanities', 'new, used  rental textbooks', 'thrillers  suspense', 'mystery, thriller  suspense']"
AEH62IUL071D1,"['canada', 'parenting & relationships', 'family relationships', 'photography  video', 'travel', 'arts  photography']"
AEHTEXSGUSTW0,"['physics', 'hardware  diy', 'science & math', 'short stories  anthologies', 'computers  technology', 'literature  fiction']"
AEKEXJ5CTAZT4,"['holidays & celebrations', 'motivational', 'romantic suspense', 'travel', 'contemporary', 'romance', 'fantasy', 'self-help', 'united states', 'mystery, thriller  suspense', 'mystery', 'thrillers  suspense', 'science fiction  fantasy', ""children's books"", 'genre fiction', 'literature  fiction']"
AENVX9USTTYXQ,"['entertaining  holidays', 'new age  spirituality', 'regional  international', 'religion  spirituality', 'cookbooks, food  wine', 'christian living', 'contemporary', 'christian books  bibles', 'literature & fiction', 'genre fiction', 'literature  fiction']"
AEOO9VA511AN5,"['graphic design', 'health, fitness & dieting', 'alternative medicine', 'arts  photography', 'genre fiction', 'literature  fiction']"
AFFZVHHZYB3Y2,"['networking  cloud computing', 'humor', 'humor  entertainment', 'computers  technology', 'thrillers  suspense', 'mystery, thriller  suspense']"
AFKT42XZJPMZN,"['travelers & explorers', 'law practice', 'astronomy & space science', 'law', 'management & leadership', 'science & math', 'business & money', 'social sciences', 'politics  social sciences', 'biographies & memoirs', 'politics  government']"
AFXUWGF1JW67Y,"['western', 'romantic suspense', 'literary', 'action & adventure', ""women's fiction"", 'romance', 'thrillers & suspense', 'united states', 'mystery, thriller & suspense', 'paranormal', 'contemporary', 'thrillers  suspense', 'fantasy', 'literature  fiction', 'mystery, thriller  suspense', 'action  adventure', 'genre fiction', 'teen  young adult', 'mystery', 'literature & fiction', 'science fiction  fantasy']"
AFYVGS15YJK9G,"['christian books & bibles', 'economics', 'bible study & reference', 'christian books  bibles', 'literature & fiction', 'relationships', 'world', 'christian living', 'self-help', 'business  money', 'literature  fiction', 'history', ""children's books""]"
AGHYDF6URFGH3,"['geography  cultures', 'science fiction & fantasy', 'teen  young adult', ""children's books"", 'science fiction  fantasy']"
AGXYYIVY3T8YO,"['literary', ""women's fiction"", 'literature  fiction']"
AGYGBNHIEA1A2,"['spiritual', 'specialty travel', 'new age & spirituality', 'new age  spirituality', 'religion & spirituality', 'travel', 'music', 'religion  spirituality', 'self-help', 'arts  photography']"
AH06XNF52OW67,"['programming', 'computers & technology', 'computers  technology']"
AH1RNES8SA419,"['schools & teaching', 'education & teaching', 'management & leadership', 'management  leadership', 'business & money', 'business  money']"
AH9IOH347K5A2,"['europe', 'literary', 'travel', 'humanities', 'new, used  rental textbooks', 'literature & fiction']"
AH9K6PPVZKVY3,"['movies', 'performing arts', 'humor  satire', 'memoirs', 'arts  literature', 'humor & entertainment', 'humor  entertainment', 'fantasy', 'new, used & rental textbooks', 'science fiction & fantasy', 'science fiction  fantasy', 'biographies  memoirs', 'humanities', 'science fiction', 'mystery', 'arts  photography', 'mystery, thriller & suspense', 'mystery, thriller  suspense', 'genre fiction', 'literature  fiction']"
AH9SL5M8IB3OS,"['genre fiction', 'literature  fiction']"
AHA8FC4TBVUZ0,"['anger management', 'photography  video', 'history  criticism', 'arts  photography', 'self-help']"
AHF8L7885R18Q,"['short stories & anthologies', 'teen  young adult', 'united states', 'literature & fiction', 'literature  fiction']"
AHFCEBUI4HVA2,"['teen  young adult', 'contemporary', 'literature  fiction', 'science fiction  fantasy', ""children's books"", 'genre fiction']"
AHL7JGEDSFWA5,"['fantasy', 'science fiction  fantasy', 'science fiction', ""children's books"", 'literature  fiction']"
AHTNAAODLVM14,"['biography  history', 'science fiction & fantasy', 'fantasy', 'paranormal', 'science fiction  fantasy', 'business  money', 'genre fiction', 'romance', ""children's books"", 'literature  fiction']"
AHWXWQSXWMIWT,"['science fiction', 'science fiction  fantasy', 'science fiction & fantasy']"
AIDLJC8HOV8N6,"['history  criticism', ""women's fiction"", 'growing up  facts of life', 'arts  photography', ""children's books"", 'literature  fiction']"
AIDQ28SZTJAR3,"['worship & devotion', 'ministry  evangelism', 'multicultural', 'diets & weight loss', 'catholicism', 'bibles', 'personal transformation', 'memoirs', 'diets  weight loss', 'motivational', 'schools  teaching', 'education  teaching', 'religion & spirituality', 'health, fitness & dieting', 'christian books  bibles', 'crafts  hobbies', 'christian books & bibles', 'biographies & memoirs', 'self-help', 'christian living', 'historical', ""women's fiction"", 'health, fitness  dieting', 'crafts, hobbies  home', 'biographies  memoirs', 'united states', 'literature & fiction', 'romance', 'literature  fiction', 'genre fiction']"
AIHERVKH3NPOM,"['graphic novels', 'comics  graphic novels', 'humor', 'humanities', 'humor  entertainment', 'new, used  rental textbooks']"
AIQUFDHYLFSRY,"['humor & entertainment', 'erotica', 'united states', 'literature & fiction', 'humor', 'contemporary', 'historical', 'thrillers  suspense', 'mystery, thriller & suspense', 'thrillers & suspense', 'mystery, thriller  suspense', 'genre fiction', 'mystery', 'fantasy', 'biographies  memoirs', 'literature  fiction', 'science fiction  fantasy']"
AJ6TA35PRYJWN,"['mobile phones, tablets & e-readers', 'special diet', 'computers & technology', 'cookbooks, food & wine', 'cookbooks, food  wine']"
AJINQZ14K1TP2,"['classics', 'science fiction & fantasy', 'fantasy', 'united states', 'literature & fiction']"
AJPTT52EHMNPF,"['arts, music  photography', 'classics', ""children's books"", 'genre fiction', 'literature  fiction']"
AJQJTQCJDD9D3,"['essays  correspondence', 'miscellaneous', 'arts & literature', 'poetry', 'sports  outdoors', 'biographies & memoirs', 'humor', 'music', 'humor  entertainment', 'genre fiction', 'arts  photography', 'literature & fiction', 'literature  fiction']"
AJUHJ0PWQ3URV,"['hiking  camping', 'food, lodging  transportation', 'biographies', 'sports & outdoors', 'writing, research & publishing guides', 'sports  outdoors', 'memoirs', 'travel', 'reference', 'mystery, thriller & suspense', 'biographies  memoirs', 'mystery', 'christian books  bibles', 'literature  fiction']"
AJZ16W1K6YV5Q,"['mystery', 'mystery, thriller  suspense', 'mystery, thriller & suspense', 'historical', ""women's fiction"", 'romance', 'united states', 'thrillers  suspense', 'literature & fiction', 'literature  fiction']"
AK1LAL0FKD7SG,"['exercise & fitness', 'personal finance', 'health, fitness & dieting', 'growing up  facts of life', 'business  money', ""children's books""]"
AK2MJI8YMH5PG,"['nutrition', 'diets & weight loss', 'mental health', 'health, fitness & dieting', 'europe', 'alternative medicine', 'travel', 'health, fitness  dieting']"
AKAPW1CCY6IZK,"['occult & paranormal', 'education', 'religion & spirituality', 'bible study  reference', 'christian books & bibles', 'christian books  bibles']"
AKD4VNSLH749O,"['personal transformation', 'engineering', 'engineering  transportation', 'arts  literature', 'self-help', 'biographies  memoirs']"
AKLDQ9XUOY27A,"['biographies', 'memoirs', 'biographies & memoirs', 'science fiction', 'science fiction  fantasy', ""children's books""]"
AKRRA38ARXNUV,"['parenting', 'parenting  relationships', 'religion  spirituality', 'writing, research  publishing guides', 'humor', 'humor  entertainment', 'reference', 'action  adventure', 'united states', 'literature  fiction', 'christian books  bibles', 'genre fiction']"
AKUSTBU6QH929,"['education & reference', 'science & math', 'biological sciences', 'teen & young adult', 'growing up  facts of life', ""children's books""]"
ALAS8M4YK3O7G,"['humor', 'humor  entertainment', ""women's fiction"", 'contemporary', 'thrillers  suspense', 'romance', 'mystery, thriller  suspense', 'literature  fiction']"
ALCLH222B3KSC,"['management  leadership', 'writing, research  publishing guides', 'social sciences', 'business  money', 'reference', 'politics  social sciences']"
ALG83SIT9BZFJ,"['fairy tales, folk tales  myths', 'writing, research & publishing guides', 'romantic suspense', 'reference', 'teen  young adult', 'thrillers  suspense', 'christian books  bibles', 'romance', ""children's books"", 'mystery, thriller  suspense', 'literature  fiction']"
ALGD8WZ36N66D,"['mid-life', 'parenting', 'parenting & relationships', ""women's fiction"", 'self-help', 'literature  fiction']"
ALN9GU2JGYUS7,"['romantic suspense', 'contemporary', 'fantasy', 'romance', 'science fiction  fantasy']"
ALR2WUYA6S4P1,"['ministry & evangelism', 'theology', 'historical', 'christian books & bibles', 'biographies  memoirs', 'christian books  bibles']"
AM8JDQV9SJ9JL,"['paranormal', 'contemporary', 'fantasy', 'romance', 'science fiction  fantasy']"
AMCH34Z0KHD41,"['graphic novels', 'comics  graphic novels', 'genre fiction', 'thrillers & suspense', 'literature & fiction', 'mystery, thriller & suspense', 'mystery', 'literature  fiction', 'mystery, thriller  suspense']"
AMKB20VK2UHRX,"['investing', 'world literature', 'business & money', 'science fiction & fantasy', 'science fiction', 'literature  fiction']"
AMKHHRT3O56DC,"['catholicism', 'politics & government', 'politics & social sciences', 'christian books  bibles', 'christian living', 'genre fiction', 'literature  fiction']"
AMLBI4UFU12Q8,"['theology', 'bible study  reference', 'religion & spirituality', 'christian books  bibles']"
AMM4MLZMV6UPW,"['writing, research & publishing guides', 'politics  government', 'reference', 'politics  social sciences']"
AMMI9GPHTKLV8,"['worship  devotion', 'alternative medicine', 'medicine', 'health, fitness & dieting', 'religion  spirituality', 'medical books', 'arts & photography', 'music', 'health, fitness  dieting']"
AMTOTZPC7VGD2,"['nature & ecology', 'science & math', 'specific groups', 'pets  animal care', 'biological sciences', 'poetry', 'history  criticism', 'crafts  hobbies', 'crafts, hobbies  home', 'humor', 'humor  entertainment', 'americas', 'biographies  memoirs', 'history', 'literature  fiction']"
AMWVOO6G8CSFT,"['graphic novels', 'comics  graphic novels', 'teen & young adult', 'literature & fiction']"
AMX8DNNZFM9HG,"['bibles', 'bible study & reference', 'christian books & bibles', 'christian books  bibles']"
AMYTJSCYYOY77,"['thrillers  suspense', 'mystery, thriller  suspense', 'mystery']"
AN3IPBJKZPKCG,"['theology', 'leaders  notable people', 'genre fiction', 'biographies  memoirs', 'christian books  bibles', 'literature  fiction']"
AN8GG4PLZ8DCC,"['lesbian, gay, bisexual  transgender books', 'erotica', 'literary', 'science fiction & fantasy', 'thrillers & suspense', 'fantasy', 'mystery, thriller & suspense', 'literature & fiction', 'literature  fiction']"
ANGK0K8OJEZXD,"['photography & video', 'puzzles  games', 'arts & photography', 'humor  entertainment']"
ANOOQD9XOQWSM,"['collections, catalogs  exhibitions', 'puzzles & games', 'nature  ecology', 'puzzles  games', 'humor & entertainment', 'crafts  hobbies', 'arts & photography', 'science  math', 'crafts, hobbies  home', 'humanities', 'music', 'humor  entertainment', 'new, used  rental textbooks', 'arts  photography']"
AO2GIF3MPL8JM,"['movies', 'music', 'arts & photography', 'humor  entertainment', 'arts  photography']"
AO85U9UFEDS3T,"['computer science', 'programming', 'computers & technology', 'networking  cloud computing', 'professionals  academics', 'computers  technology', 'politics  government', 'politics  social sciences', 'biographies  memoirs', ""children's books"", 'literature  fiction']"
AOBC5B5YTU7JB,"['historical', 'romance']"
AOC95JP5DZ4NB,"['words, language  grammar', 'operating systems', 'specific groups', 'action & adventure', 'reference', 'computers  technology', 'biographies  memoirs', 'christian books  bibles', 'literature & fiction', 'genre fiction', 'literature  fiction']"
AOCMKKPFK86AP,"['reference  collections', 'biography  history', 'true crime', 'biographies  memoirs', 'business  money']"
AOEN582I89OI3,"['memoirs', 'leaders  notable people', 'military', 'literary', 'biographies & memoirs', 'biographies  memoirs', 'americas', 'history', 'self-help', 'genre fiction', 'literature  fiction']"
AOWW1OGHIQLI4,"['miscellaneous', 'humor & entertainment', 'sports  outdoors', 'management  leadership', 'humor', 'business  money']"
APBRAL723MUM4,"['experiments, instruments & measurement', 'british & irish', 'true crime', 'science & math', 'americas', 'biographies & memoirs', 'humor', 'humor  entertainment', 'history', 'united states', 'literature & fiction', 'genre fiction', 'literature  fiction']"
APBT4ZFWKPTXC,"['psychology & counseling', 'diseases  physical ailments', 'business culture', 'health, fitness & dieting', 'alternative medicine', 'medicine  health sciences', 'health, fitness  dieting', 'humor', 'humor  entertainment', 'new, used  rental textbooks', 'business  money']"
APZ9BPYRIW0XR,"['physics', 'science  math', 'humor', 'humor  entertainment', 'science fiction', 'science fiction  fantasy']"
AQB6IA9RH7KGU,"['exercise & fitness', 'world literature', 'health, fitness & dieting', 'medical books', 'science fiction', 'united states', 'literature & fiction', 'science fiction  fantasy', 'genre fiction', 'literature  fiction']"
AQCHVXD1R9WYI,"['international', 'performing arts', 'writing, research  publishing guides', 'professionals  academics', 'humor', 'history  criticism', 'humor & entertainment', 'humor  entertainment', 'reference', 'politics  government', 'growing up  facts of life', 'politics  social sciences', 'business  money', 'arts  photography', 'biographies  memoirs', 'literature  fiction', ""children's books"", 'genre fiction']"
AQF4E3J7XIZWR,"['photography & video', 'exercise  fitness', 'pets  animal care', 'programming', 'arts  literature', 'arts & photography', 'computers  technology', 'health, fitness  dieting', 'crafts, hobbies  home', 'biographies  memoirs', ""children's books"", 'literature  fiction']"
